#1 
double data(35040,2)
2.286000000000000000e+05 8.777142857142857224e+01
2.295000000000000000e+05 8.571428571428570820e+01
2.304000000000000000e+05 8.571428571428570820e+01
2.313000000000000000e+05 9.279999999999999716e+01
2.322000000000000000e+05 8.777142857142857224e+01
2.331000000000000000e+05 8.068571428571428328e+01
2.340000000000000000e+05 9.279999999999999716e+01
2.349000000000000000e+05 9.279999999999999716e+01
2.358000000000000000e+05 8.571428571428570820e+01
2.367000000000000000e+05 8.068571428571428328e+01
2.376000000000000000e+05 9.279999999999999716e+01
2.385000000000000000e+05 9.279999999999999716e+01
2.394000000000000000e+05 8.571428571428570820e+01
2.403000000000000000e+05 9.279999999999999716e+01
2.412000000000000000e+05 8.777142857142857224e+01
2.421000000000000000e+05 8.571428571428570820e+01
2.430000000000000000e+05 8.571428571428570820e+01
2.439000000000000000e+05 9.423214285714287541e+01
2.448000000000000000e+05 7.664999999999999147e+01
2.457000000000000000e+05 9.548571428571426623e+01
2.466000000000000000e+05 1.075999999999999943e+02
2.475000000000000000e+05 1.075999999999999943e+02
2.484000000000000000e+05 9.128928571428571104e+01
2.493000000000000000e+05 9.398095759327610210e+01
2.502000000000000000e+05 1.052556043596617172e+02
2.511000000000000000e+05 1.102841757882331564e+02
2.520000000000000000e+05 1.031984615025188674e+02
2.529000000000000000e+05 6.378417578823312795e+01
2.538000000000000000e+05 3.016369699159509565e+01
2.547000000000000000e+05 9.746428571428569398e+01
2.556000000000000000e+05 1.005142857142857054e+02
2.565000000000000000e+05 1.075999999999999943e+02
2.574000000000000000e+05 1.075999999999999943e+02
2.583000000000000000e+05 7.068571428571428328e+01
2.592000000000000000e+05 3.320000000000000284e+01
2.601000000000000000e+05 2.980000000000000426e+01
2.610000000000000000e+05 5.614285714285714590e+01
2.619000000000000000e+05 1.037142857142857082e+02
2.628000000000000000e+05 1.057714285714285722e+02
2.637000000000000000e+05 1.107999999999999972e+02
2.646000000000000000e+05 1.037142857142857082e+02
2.655000000000000000e+05 1.107999999999999972e+02
2.664000000000000000e+05 1.057714285714285722e+02
2.673000000000000000e+05 9.868571428571428328e+01
2.682000000000000000e+05 1.037142857142857082e+02
2.691000000000000000e+05 1.107999999999999972e+02
2.700000000000000000e+05 1.107999999999999829e+02
2.709000000000000000e+05 9.868571428571428328e+01
2.718000000000000000e+05 1.107999999999999972e+02
2.727000000000000000e+05 1.107999999999999972e+02
2.736000000000000000e+05 1.037142857142857082e+02
2.745000000000000000e+05 1.037142857142857082e+02
2.754000000000000000e+05 1.057714285714285722e+02
2.763000000000000000e+05 1.107999999999999972e+02
2.772000000000000000e+05 1.037142857142857082e+02
2.781000000000000000e+05 1.107999999999999972e+02
2.790000000000000000e+05 1.107999999999999972e+02
2.799000000000000000e+05 9.868571428571428328e+01
2.808000000000000000e+05 1.037142857142857082e+02
2.817000000000000000e+05 8.122857142857142776e+01
2.826000000000000000e+05 2.980000000000000071e+01
2.835000000000000000e+05 8.685714285714286831e+00
2.844000000000000000e+05 1.834285714285714519e+01
2.853000000000000000e+05 3.880000000000000426e+01
2.862000000000000000e+05 4.971428571428571530e+01
2.871000000000000000e+05 5.614285714285714590e+01
2.880000000000000000e+05 9.934285714285714164e+01
2.889000000000000000e+05 1.107999999999999972e+02
2.898000000000000000e+05 1.037142857142857082e+02
2.907000000000000000e+05 1.107999999999999972e+02
2.916000000000000000e+05 1.107999999999999972e+02
2.925000000000000000e+05 9.868571428571428328e+01
2.934000000000000000e+05 1.037142857142857082e+02
2.943000000000000000e+05 1.107999999999999972e+02
2.952000000000000000e+05 1.107999999999999972e+02
2.961000000000000000e+05 1.037142857142857082e+02
2.970000000000000000e+05 1.057714285714285722e+02
2.979000000000000000e+05 1.107999999999999972e+02
2.988000000000000000e+05 1.037142857142857082e+02
2.997000000000000000e+05 1.037142857142857082e+02
3.006000000000000000e+05 1.057714285714285722e+02
3.015000000000000000e+05 1.057714285714285722e+02
3.024000000000000000e+05 1.037142857142857082e+02
3.033000000000000000e+05 1.107999999999999972e+02
3.042000000000000000e+05 1.107999999999999972e+02
3.051000000000000000e+05 9.868571428571428328e+01
3.060000000000000000e+05 1.037142857142857082e+02
3.069000000000000000e+05 1.107999999999999972e+02
3.078000000000000000e+05 1.107999999999999972e+02
3.087000000000000000e+05 9.214285714285713880e+01
3.096000000000000000e+05 8.777142857142857224e+01
3.105000000000000000e+05 9.279999999999999716e+01
3.114000000000000000e+05 8.571428571428570820e+01
3.123000000000000000e+05 7.800000000000000000e+01
3.132000000000000000e+05 7.479999999999999716e+01
3.141000000000000000e+05 6.977142857142857224e+01
3.150000000000000000e+05 6.771428571428570820e+01
3.159000000000000000e+05 7.479999999999999716e+01
3.168000000000000000e+05 7.479999999999998295e+01
3.177000000000000000e+05 6.268571428571429038e+01
3.186000000000000000e+05 6.268571428571429038e+01
3.195000000000000000e+05 7.479999999999999716e+01
3.204000000000000000e+05 7.479999999999999716e+01
3.213000000000000000e+05 6.771428571428570820e+01
3.222000000000000000e+05 6.977142857142857224e+01
3.231000000000000000e+05 6.708571428571428896e+01
3.240000000000000000e+05 4.971428571428571530e+01
3.249000000000000000e+05 6.514285714285713880e+01
3.258000000000000000e+05 7.479999999999998295e+01
3.267000000000000000e+05 8.648571428571428044e+01
3.276000000000000000e+05 8.571428571428570820e+01
3.285000000000000000e+05 9.279999999999999716e+01
3.294000000000000000e+05 9.279999999999998295e+01
3.303000000000000000e+05 8.629285714285713027e+01
3.312000000000000000e+05 9.734524330756177335e+01
3.321000000000000000e+05 8.488417578823313647e+01
3.330000000000000000e+05 8.488417578823313647e+01
3.339000000000000000e+05 9.133060435966172008e+01
3.348000000000000000e+05 8.355560435966170019e+01
3.357000000000000000e+05 5.994976451092374248e+01
3.366000000000000000e+05 9.394846150251886741e+01
3.375000000000000000e+05 1.000984615025188589e+02
3.384000000000000000e+05 6.688417578823313647e+01
3.393000000000000000e+05 8.363060435966171724e+01
3.402000000000000000e+05 4.430292935327713053e+02
3.411000000000000000e+05 6.420000000000000284e+01
3.420000000000000000e+05 6.419999999999998863e+01
3.429000000000000000e+05 5.711428571428569967e+01
3.438000000000000000e+05 3.968571428571427617e+01
3.447000000000000000e+05 2.080000000000000426e+01
3.456000000000000000e+05 2.080000000000000071e+01
3.465000000000000000e+05 1.371428571428571352e+01
3.474000000000000000e+05 4.394285714285714306e+01
3.483000000000000000e+05 6.848571428571428044e+01
3.492000000000000000e+05 8.185714285714286120e+01
3.501000000000000000e+05 1.037142857142857082e+02
3.510000000000000000e+05 1.107999999999999972e+02
3.519000000000000000e+05 1.057714285714285722e+02
3.528000000000000000e+05 9.868571428571428328e+01
3.537000000000000000e+05 1.107999999999999972e+02
3.546000000000000000e+05 1.107999999999999972e+02
3.555000000000000000e+05 1.037142857142857082e+02
3.564000000000000000e+05 9.868571428571428328e+01
3.573000000000000000e+05 1.107999999999999829e+02
3.582000000000000000e+05 1.107999999999999972e+02
3.591000000000000000e+05 1.037142857142857082e+02
3.600000000000000000e+05 1.107999999999999972e+02
3.609000000000000000e+05 1.057714285714285722e+02
3.618000000000000000e+05 1.037142857142857082e+02
3.627000000000000000e+05 1.037142857142857082e+02
3.636000000000000000e+05 1.069428571428571502e+02
3.645000000000000000e+05 7.737142857142858077e+01
3.654000000000000000e+05 5.239999999999999858e+01
3.663000000000000000e+05 4.522857142857143486e+01
3.672000000000000000e+05 3.765735714285714266e+02
3.681000000000000000e+05 1.371428571428571352e+01
3.690000000000000000e+05 8.685714285714286831e+00
3.699000000000000000e+05 1.577142857142857224e+01
3.708000000000000000e+05 2.080000000000000071e+01
3.717000000000000000e+05 1.371428571428571352e+01
3.726000000000000000e+05 2.080000000000000426e+01
3.735000000000000000e+05 1.577142857142857224e+01
3.744000000000000000e+05 1.371428571428571352e+01
3.753000000000000000e+05 1.371428571428571352e+01
3.762000000000000000e+05 5.294285714285714306e+01
3.771000000000000000e+05 5.679999999999999716e+01
3.780000000000000000e+05 5.239999999999999858e+01
3.789000000000000000e+05 8.765714285714285836e+01
3.798000000000000000e+05 1.107999999999999972e+02
3.807000000000000000e+05 1.037142857142857082e+02
3.816000000000000000e+05 1.037142857142857082e+02
3.825000000000000000e+05 1.057714285714285722e+02
3.834000000000000000e+05 1.107999999999999972e+02
3.843000000000000000e+05 9.857142857142856940e+01
3.852000000000000000e+05 7.865714285714284415e+01
3.861000000000000000e+05 6.977142857142857224e+01
3.870000000000000000e+05 6.139999999999999858e+01
3.879000000000000000e+05 9.342857142857143060e+01
3.888000000000000000e+05 1.107999999999999972e+02
3.897000000000000000e+05 1.107999999999999829e+02
3.906000000000000000e+05 9.868571428571428328e+01
3.915000000000000000e+05 1.107999999999999972e+02
3.924000000000000000e+05 1.107999999999999972e+02
3.933000000000000000e+05 1.037142857142857082e+02
3.942000000000000000e+05 1.037142857142857082e+02
3.951000000000000000e+05 7.105714285714284983e+01
3.960000000000000000e+05 7.479999999999999716e+01
3.969000000000000000e+05 6.771428571428570820e+01
3.978000000000000000e+05 6.322857142857142065e+01
3.987000000000000000e+05 5.679999999999999716e+01
3.996000000000000000e+05 4.253092857142855792e+02
4.005000000000000000e+05 1.035948571428571228e+02
4.014000000000000000e+05 1.075988571428571277e+02
4.023000000000000000e+05 9.345600000000000307e+01
4.032000000000000000e+05 6.719885714285712197e+01
4.041000000000000000e+05 3.942742857142855684e+01
4.050000000000000000e+05 3.427028571428570558e+01
4.059000000000000000e+05 3.247028571428570132e+01
4.068000000000000000e+05 3.363207533781420722e+01
4.077000000000000000e+05 1.583486305987288745e+02
4.086000000000000000e+05 3.449468084412945927e+02
4.095000000000000000e+05 3.537075227270088931e+02
4.104000000000000000e+05 3.607932370127231820e+02
4.113000000000000000e+05 1.820516604491503472e+02
4.122000000000000000e+05 3.025947755102042720e+02
4.131000000000000000e+05 6.633969183673473253e+02
4.140000000000000000e+05 3.333840612244899262e+02
4.149000000000000000e+05 3.604212119001184647e+02
4.158000000000000000e+05 2.123809921147637851e+02
4.167000000000000000e+05 7.311160435966172599e+01
4.176000000000000000e+05 1.020701757882331577e+02
4.185000000000000000e+05 5.979846150251884040e+01
4.194000000000000000e+05 6.886875195462138777e+01
4.203000000000000000e+05 1.127556043596617172e+02
4.212000000000000000e+05 1.127556043596617172e+02
4.221000000000000000e+05 9.519846150251883898e+01
4.230000000000000000e+05 9.893959180335936310e+01
4.239000000000000000e+05 1.102841757882331422e+02
4.248000000000000000e+05 4.415434615025190510e+02
4.257000000000000000e+05 5.979846150251883330e+01
4.266000000000000000e+05 6.385917578823313079e+01
4.275000000000000000e+05 7.774726844352926491e+02
4.284000000000000000e+05 5.711428571428569967e+01
4.293000000000000000e+05 5.917142857142856371e+01
4.302000000000000000e+05 6.420000000000000284e+01
4.311000000000000000e+05 4.471428571428571530e+01
4.320000000000000000e+05 1.757142857142857295e+01
4.329000000000000000e+05 3.880000000000000426e+01
4.338000000000000000e+05 5.562857142857142634e+01
4.347000000000000000e+05 9.600000000000000000e+01
4.356000000000000000e+05 1.107999999999999972e+02
4.365000000000000000e+05 1.107999999999999972e+02
4.374000000000000000e+05 9.868571428571428328e+01
4.383000000000000000e+05 9.868571428571428328e+01
4.392000000000000000e+05 1.107999999999999829e+02
4.401000000000000000e+05 1.107999999999999972e+02
4.410000000000000000e+05 1.037142857142857082e+02
4.419000000000000000e+05 1.057714285714285722e+02
4.428000000000000000e+05 1.107999999999999972e+02
4.437000000000000000e+05 1.037142857142857082e+02
4.446000000000000000e+05 1.037142857142857082e+02
4.455000000000000000e+05 1.107999999999999972e+02
4.464000000000000000e+05 1.057714285714285722e+02
4.473000000000000000e+05 1.037142857142857082e+02
4.482000000000000000e+05 1.107999999999999972e+02
4.491000000000000000e+05 1.107999999999999972e+02
4.500000000000000000e+05 1.037142857142857082e+02
4.509000000000000000e+05 9.868571428571428328e+01
4.518000000000000000e+05 1.107999999999999829e+02
4.527000000000000000e+05 1.107999999999999972e+02
4.536000000000000000e+05 1.037142857142857082e+02
4.545000000000000000e+05 1.057714285714285722e+02
4.554000000000000000e+05 1.057714285714285722e+02
4.563000000000000000e+05 1.037142857142857082e+02
4.572000000000000000e+05 1.037142857142857082e+02
4.581000000000000000e+05 1.107999999999999972e+02
4.590000000000000000e+05 1.057714285714285722e+02
4.599000000000000000e+05 2.652303206997086136e+02
4.608000000000000000e+05 3.911673469387756086e+02
4.617000000000000000e+05 3.932387755102041638e+02
4.626000000000000000e+05 3.925816326530613765e+02
4.635000000000000000e+05 1.972155976676385762e+02
4.644000000000000000e+05 6.662142857142858077e+01
4.653000000000000000e+05 3.472857142857142776e+01
4.662000000000000000e+05 2.121428571428571530e+01
4.671000000000000000e+05 2.830000000000000426e+01
4.680000000000000000e+05 1.898571428571428754e+01
4.689000000000000000e+05 1.371428571428571352e+01
4.698000000000000000e+05 1.371428571428571352e+01
4.707000000000000000e+05 2.080000000000000426e+01
4.716000000000000000e+05 1.577142857142857224e+01
4.725000000000000000e+05 3.644592857142857270e+02
4.734000000000000000e+05 2.080000000000000426e+01
4.743000000000000000e+05 2.729421428571428692e+02
4.752000000000000000e+05 1.777464285714285779e+03
4.761000000000000000e+05 8.905607142857143117e+02
4.770000000000000000e+05 2.080000000000000426e+01
4.779000000000000000e+05 2.080000000000000071e+01
4.788000000000000000e+05 1.371428571428571352e+01
4.797000000000000000e+05 5.185000000000000142e+01
4.806000000000000000e+05 5.917142857142856371e+01
4.815000000000000000e+05 5.711428571428570677e+01
4.824000000000000000e+05 5.711428571428570677e+01
4.833000000000000000e+05 6.420000000000000284e+01
4.842000000000000000e+05 5.489999999999999147e+01
4.851000000000000000e+05 8.685714285714286831e+00
4.860000000000000000e+05 2.080000000000000426e+01
4.869000000000000000e+05 2.253697014957844402e+01
4.878000000000000000e+05 1.639846150251885959e+01
4.887000000000000000e+05 4.165077472168047166e+02
4.896000000000000000e+05 6.935560435966169734e+01
4.905000000000000000e+05 7.438417578823313647e+01
4.914000000000000000e+05 6.461428571428571388e+01
4.923000000000000000e+05 6.422857142857142776e+01
4.932000000000000000e+05 5.190242857142855826e+01
4.941000000000000000e+05 6.837028571428569990e+01
4.950000000000000000e+05 7.094171428571426929e+01
4.959000000000000000e+05 8.831314285714283585e+01
4.968000000000000000e+05 7.545599999999998886e+01
4.977000000000000000e+05 5.775599999999998602e+01
4.986000000000000000e+05 8.477028571428571979e+01
4.995000000000000000e+05 5.648457142857142088e+01
5.004000000000000000e+05 3.384636105209991541e+01
5.013000000000000000e+05 2.765446150251886337e+01
5.022000000000000000e+05 2.971160435966172031e+01
5.031000000000000000e+05 3.474017578823314523e+01
5.040000000000000000e+05 3.700446150251885769e+01
5.049000000000000000e+05 8.185463421008327600e+01
5.058000000000000000e+05 4.363851757882330844e+02
5.067000000000000000e+05 7.352589007394745124e+01
5.076000000000000000e+05 7.855446150251886195e+01
5.085000000000000000e+05 4.618303293109026697e+01
5.094000000000000000e+05 5.288999526218318437e+01
5.103000000000000000e+05 1.094258900739473859e+02
5.112000000000000000e+05 1.135001757882331646e+02
5.121000000000000000e+05 1.102841757882331564e+02
5.130000000000000000e+05 1.031984615025188674e+02
5.139000000000000000e+05 4.549633987210071950e+02
5.148000000000000000e+05 7.784642857142856087e+01
5.157000000000000000e+05 1.075999999999999943e+02
5.166000000000000000e+05 1.011214285714285523e+02
5.175000000000000000e+05 1.150999999999999943e+02
5.184000000000000000e+05 9.035000000000002274e+01
5.193000000000000000e+05 6.654285714285713027e+01
5.202000000000000000e+05 8.261428571428572809e+01
5.211000000000000000e+05 1.290214285714286291e+02
5.220000000000000000e+05 1.413428571428571843e+02
