Time,AixLib_T_dayzone,AixLib_T_nightzone,AixLib_Heating_Power_W
20826600.0,295.9921569824219,294.98876953125,0.0
20827200.0,295.9666442871094,294.9559020996094,0.0
20827800.0,295.9429931640625,294.9251708984375,0.0
20828400.0,295.9199523925781,294.8951110839844,0.0
20829000.0,295.8960876464844,294.8642272949219,0.0
20829600.0,295.8716735839844,294.8327941894531,0.0
20830200.0,295.8453369140625,294.79937744140625,0.0
20830800.0,295.8179626464844,294.764892578125,0.0
20831400.0,295.7902526855469,294.7301025390625,0.0
20832000.0,295.76251220703125,294.6953125,0.0
20832600.0,295.7352294921875,294.6610107421875,0.0
20833200.0,295.70794677734375,294.62677001953125,0.0
20833800.0,295.6813659667969,294.59326171875,0.0
20834400.0,295.65557861328125,294.5606384277344,0.0
20835000.0,295.6304016113281,294.5286865234375,0.0
20835600.0,295.6058349609375,294.4974060058594,0.0
20836200.0,295.581787109375,294.4667663574219,0.0
20836800.0,295.5583190917969,294.4367370605469,0.0
20837400.0,295.5358581542969,294.4078369140625,0.0
20838000.0,295.5154724121094,294.3811340332031,0.0
20838600.0,295.4976806640625,294.357177734375,0.0
20839200.0,295.4861145019531,294.33984375,0.0
20839800.0,295.4859619140625,294.33447265625,0.0
20840400.0,295.4985656738281,294.3426818847656,0.0
20841000.0,295.5274353027344,294.3680725097656,0.0
20841600.0,295.5751647949219,294.4134216308594,0.0
20842200.0,295.6397705078125,294.47674560546875,0.0
20842800.0,295.70703125,294.543212890625,0.0
20843400.0,295.7608642578125,294.5956726074219,0.0
20844000.0,295.8130798339844,294.6462097167969,0.0
20844600.0,295.86944580078125,294.7010498046875,0.0
20845200.0,295.9036865234375,294.73309326171875,0.0
20845800.0,295.92987060546875,294.7560729980469,0.0
20846400.0,295.938720703125,294.7611083984375,0.0
20847000.0,295.9542541503906,294.772705078125,0.0
20847600.0,295.98443603515625,294.7997741699219,0.0
20848200.0,295.99578857421875,294.843017578125,0.0
20848800.0,296.0069274902344,294.9014892578125,0.0
20849400.0,296.01715087890625,294.96484375,0.0
20850000.0,296.02099609375,295.02667236328125,0.0
20850600.0,296.0189514160156,295.0876770019531,0.0
20851200.0,296.0140380859375,295.1503601074219,0.0
20851800.0,296.0478515625,295.2153625488281,0.0
20852400.0,296.1017761230469,295.282470703125,0.0
20853000.0,296.15802001953125,295.3520812988281,0.0
20853600.0,296.2143859863281,295.42169189453125,0.0
20854200.0,296.2691955566406,295.48980712890625,0.0
20854800.0,296.3233642578125,295.5572509765625,0.0
20855400.0,296.3763427734375,295.6235656738281,0.0
20856000.0,296.4299011230469,295.69049072265625,0.0
20856600.0,296.4847412109375,295.7586669921875,0.0
20857200.0,296.5453796386719,295.83251953125,0.0
20857800.0,296.625,295.9249267578125,0.0
20858400.0,296.701171875,296.0137939453125,0.0
20859000.0,296.7757568359375,296.10137939453125,0.0
20859600.0,296.8486633300781,296.1878967285156,0.0
20860200.0,296.9158020019531,296.2691650390625,0.0
20860800.0,296.9775695800781,296.34539794921875,0.0
20861400.0,297.036865234375,296.419189453125,0.0
20862000.0,297.10540771484375,296.5017395019531,0.0
20862600.0,297.1628112792969,296.5728759765625,0.0
20863200.0,297.21246337890625,296.6362609863281,0.0
20863800.0,297.25946044921875,296.6966552734375,0.0
20864400.0,297.3044738769531,296.75469970703125,0.0
20865000.0,297.3480224609375,296.81097412109375,0.0
20865600.0,297.39007568359375,296.86541748046875,0.0
20866200.0,297.43035888671875,296.9176940917969,0.0
20866800.0,297.4682312011719,296.96697998046875,0.0
20867400.0,297.5037536621094,297.013427734375,0.0
20868000.0,297.5369567871094,297.0570373535156,0.0
20868600.0,297.57489013671875,297.104736328125,0.0
20869200.0,297.6139221191406,297.1533508300781,0.0
20869800.0,297.6539611816406,297.2022705078125,0.0
20870400.0,297.6940002441406,297.25067138671875,0.0
20871000.0,297.7323913574219,297.2968444824219,0.0
20871600.0,297.76898193359375,297.3406677246094,0.0
20872200.0,297.7999267578125,297.3779296875,0.0
20872800.0,297.825439453125,297.4089660644531,0.0
20873400.0,297.8353271484375,297.4236145019531,0.0
20874000.0,297.8538513183594,297.4463195800781,0.0
20874600.0,297.8774108886719,297.4734802246094,0.0
20875200.0,297.90380859375,297.5029296875,0.0
20875800.0,297.92987060546875,297.53192138671875,0.0
20876400.0,297.9539489746094,297.558837890625,0.0
20877000.0,297.9845275878906,297.5920715332031,0.0
20877600.0,298.0128479003906,297.6228332519531,0.0
20878200.0,298.03253173828125,297.6450500488281,0.0
20878800.0,298.0489501953125,297.663818359375,0.0
20879400.0,298.0623779296875,297.6793518066406,0.0
20880000.0,298.0734558105469,297.69232177734375,0.0
20880600.0,298.0806579589844,297.70074462890625,0.0
20881200.0,298.0831604003906,297.70330810546875,0.0
20881800.0,298.0826416015625,297.7019958496094,0.0
20882400.0,298.07794189453125,297.69580078125,0.0
20883000.0,298.0685119628906,297.6843566894531,0.0
20883600.0,298.0531005859375,297.66644287109375,0.0
20884200.0,298.0293273925781,297.6334228515625,0.0
20884800.0,298.0056457519531,297.597900390625,0.0
20885400.0,297.9793395996094,297.5592346191406,0.0
20886000.0,297.9386901855469,297.506103515625,0.0
20886600.0,297.8730163574219,297.4281005859375,0.0
20887200.0,297.7893371582031,297.3320007324219,0.0
20887800.0,297.6899108886719,297.2257995605469,0.0
20888400.0,297.59564208984375,297.1268615722656,0.0
20889000.0,297.5246887207031,297.050048828125,0.0
20889600.0,297.4772033691406,296.99627685546875,0.0
20890200.0,297.4378356933594,296.9509582519531,0.0
20890800.0,297.40313720703125,296.9110412597656,0.0
20891400.0,297.37158203125,296.87506103515625,0.0
20892000.0,297.3409729003906,296.8401184082031,0.0
20892600.0,297.31072998046875,296.80548095703125,0.0
20893200.0,297.28033447265625,296.7706604003906,0.0
20893800.0,297.2497863769531,296.7356262207031,0.0
20894400.0,297.2187194824219,296.7000427246094,0.0
20895000.0,297.1871643066406,296.6639099121094,0.0
20895600.0,297.15521240234375,296.6273193359375,0.0
20896200.0,297.1224670410156,296.5901794433594,0.0
20896800.0,297.0896911621094,296.5530090332031,0.0
20897400.0,297.056396484375,296.5153503417969,0.0
20898000.0,297.0230712890625,296.4776306152344,0.0
20898600.0,296.9895935058594,296.4397277832031,0.0
